cve,project,commit_hash,cwe,vul_version_hash,patch_version_hash
CVE-2023-41050,https://github.com/zopefoundation/AccessControl,6bc32692e0d4b8d5cf64eae3d19de987c7375bc9,CWE-200,,
CVE-2021-32837,https://github.com/python-mechanize/mechanize,dd05334448e9f39814bab044d2eaa5ef69b410d6,CWE-1333,,
CVE-2021-32838,https://github.com/python-restx/flask-restx,bab31e085f355dd73858fd3715f7ed71849656da,CWE-400,,
CVE-2021-32839,https://github.com/andialbrecht/sqlparse,8238a9e450ed1524e40cb3a8b0b3c00606903aeb,CWE-400,,
CVE-2023-30608,https://github.com/andialbrecht/sqlparse,c457abd5f097dd13fb21543381e7cfafe7d31cfb,CWE-1333,,
CVE-2023-30608,https://github.com/andialbrecht/sqlparse,e75e35869473832a1eb67772b1adfee2db11b85a,CWE-1333,,
CVE-2024-4340,https://github.com/andialbrecht/sqlparse,b4a39d9850969b4e1d6940d32094ee0b42a2cf03,CWE-674,,
CVE-2021-33880,https://github.com/aaugustin/websockets,547a26b685d08cac0aa64e5e65f7867ac0ea9bc0,CWE-203,,
CVE-2021-3429,https://github.com/canonical/cloud-init,b794d426b9ab43ea9d6371477466070d86e10668,CWE-532,,
CVE-2022-2084,https://github.com/canonical/cloud-init,4d467b14363d800b2185b89790d57871f11ea88c,CWE-532,,
CVE-2023-1786,https://github.com/canonical/cloud-init,a378b7e4f47375458651c0972e7cd813f6fe0a6b,CWE-532,,
CVE-2021-34363,https://github.com/nvbn/thefuck,e343c577cd7da4d304b837d4a07ab4df1e023092,CWE-22,,
CVE-2021-36977,https://github.com/google/oss-fuzz-vulns,37b781ace1b4228fc36483bb7e30c72ea9d4c3d6,CWE-787,,
CVE-2021-39159,https://github.com/jupyterhub/binderhub,195caac172690456dcdc8cc7a6ca50e05abf8182,CWE-78,,
CVE-2021-39160,https://github.com/jupyterhub/nbgitpuller,07690644f29a566011dd0d7ba14cae3eb0490481,CWE-78,,
CVE-2021-39207,https://github.com/facebookresearch/ParlAI,4374fa2aba383db6526ab36e939eb1cf8ef99879,CWE-502,,
CVE-2021-39207,https://github.com/facebookresearch/ParlAI,507d066ef432ea27d3e201da08009872a2f37725,CWE-502,,
CVE-2021-3945,https://github.com/django-helpdesk/django-helpdesk,2c7065e0c4296e0c692fb4a7ee19c7357583af30,CWE-79,,
CVE-2021-3950,https://github.com/django-helpdesk/django-helpdesk,04483bdac3b5196737516398b5ce0383875a5c60,CWE-79,,
CVE-2021-3994,https://github.com/django-helpdesk/django-helpdesk,a22eb0673fe0b7784f99c6b5fd343b64a6700f06,CWE-79,,
CVE-2021-4041,https://github.com/ansible/ansible-runner,3533f265f4349a3f2a0283158cd01b59a6bbc7bd,CWE-116,,
CVE-2021-40839,https://github.com/aresch/rencode,572ff74586d9b1daab904c6f7f7009ce0143bb75,CWE-835,,
CVE-2021-41124,https://github.com/scrapy-plugins/scrapy-splash,2b253e57fe64ec575079c8cdc99fe2013502ea31,CWE-200,,
CVE-2022-0577,https://github.com/scrapy/scrapy,8ce01b3b76d4634f55067d6cfdf632ec70ba304a,CWE-863,,
CVE-2024-1892,https://github.com/scrapy/scrapy,479619b340f197a8f24c5db45bc068fb8755f2c5,CWE-1333,,
CVE-2024-3572,https://github.com/scrapy/scrapy,809bfac4890f75fc73607318a04d2ccba71b3d9f,CWE-409,,
CVE-2024-3574,https://github.com/scrapy/scrapy,5bcb8fd5019c72d05c4a96da78a7fcb6ecb55b75,CWE-200,,
CVE-2021-41131,https://github.com/theupdateframework/python-tuf,4ad7ae48fda594b640139c3b7eae21ed5155a102,CWE-22,,
CVE-2021-4118,https://github.com/pytorchlightning/pytorch-lightning,62f1e82e032eb16565e676d39e0db0cac7e34ace,CWE-502,,
CVE-2022-0845,https://github.com/pytorchlightning/pytorch-lightning,8b7a12c52e52a06408e9231647839ddb4665e8ae,CWE-94,,
CVE-2021-41185,https://github.com/kizniche/Mycodo,23ac5dd422029c2b6ae1701a3599b6d41b66a6a9,CWE-22,,
CVE-2021-41191,https://github.com/Redon-Tech/Roblox-Purchasing-Hub,58a22260eca40b1a0377daf61ccd8c4dc1440e03,CWE-116,,
CVE-2021-4162,https://github.com/archivy/archivy,796c3ae318eea183fc88c87ec5a27355b0f6a99d,CWE-352,,
CVE-2022-0697,https://github.com/archivy/archivy,2d8cb29853190d42572b36deb61127e68d6be574,CWE-601,,
CVE-2021-42134,https://github.com/adamghill/django-unicorn,3a832a9e3f6455ddd3b87f646247269918ad10c6,CWE-79,,
CVE-2021-4274,https://github.com/sileht/bird-lg,ef6b32c527478fefe7a4436e10b96ee28ed5b308,CWE-79,,
CVE-2021-4275,https://github.com/katlings/pyambic-pentameter,974f21aa1b2527ef39c8afe1a5060548217deca8,CWE-352,,
CVE-2021-4285,https://github.com/NagiosEnterprises/ncpa,5abbcd7aa26e0fc815e6b2b0ffe1c15ef3e8fab5,CWE-79,,
CVE-2021-4286,https://github.com/cocagne/pysrp,dba52642f5e95d3da7af1780561213ee6053195f,CWE-203,,
CVE-2021-4287,https://github.com/ReFirmLabs/binwalk,fa0c0bd59b8588814756942fe4cb5452e76c1dcd,CWE-59,,
CVE-2021-4315,https://github.com/NYUCCL/psiTurk,47787e15cecd66f2aa87687bf852ae0194a4335f,CWE-94,,
CVE-2021-43572,https://github.com/starkbank/ecdsa-python,d136170666e9510eb63c2572551805807bd4c17f,CWE-347,,
CVE-2021-43781,https://github.com/inveniosoftware/invenio-drafts-resources,039b0cff1ad4b952000f4d8c3a93f347108b6626,CWE-863,,
CVE-2021-43831,https://github.com/gradio-app/gradio,41bd3645bdb616e1248b2167ca83636a2653f781,CWE-22,,
CVE-2022-24770,https://github.com/gradio-app/gradio,80fea89117358ee105973453fdc402398ae20239,CWE-1236,,
CVE-2023-51449,https://github.com/gradio-app/gradio,1b9d4234d6c25ef250d882c7b90e1f4039ed2d76,CWE-22,,
CVE-2023-51449,https://github.com/gradio-app/gradio,7ba8c5da45b004edd12c0460be9222f5b5f5f055,CWE-22,,
CVE-2023-6572,https://github.com/gradio-app/gradio,5b5af1899dd98d63e1f9b48a93601c2db1f56520,CWE-77,,
CVE-2024-0964,https://github.com/gradio-app/gradio,d76bcaaaf0734aaf49a680f94ea9d4d22a602e70,CWE-22,,
CVE-2024-1540,https://github.com/gradio-app/gradio,d56bb28df80d8db1f33e4acf4f6b2c4f87cb8b28,CWE-77,,
CVE-2024-1561,https://github.com/gradio-app/gradio,24a583688046867ca8b8b02959c441818bdb34a2,CWE-29,,
CVE-2024-1727,https://github.com/gradio-app/gradio,84802ee6a4806c25287344dce581f9548a99834a,CWE-352,,
CVE-2024-1728,https://github.com/gradio-app/gradio,16fbe9cd0cffa9f2a824a0165beb43446114eec7,CWE-22,,
CVE-2024-1729,https://github.com/gradio-app/gradio,e329f1fd38935213fe0e73962e8cbd5d3af6e87b,CWE-367,,
CVE-2024-2206,https://github.com/gradio-app/gradio,49d9c48537aa706bf72628e3640389470138bdc6,CWE-918,,
CVE-2024-4253,https://github.com/gradio-app/gradio,a0e70366a8a406fdd80abb21e8c88a3c8e682a2b,CWE-77,,
CVE-2024-4941,https://github.com/gradio-app/gradio,ee1e2942e0a1ae84a08a05464e41c8108a03fa9c,CWE-20,,
CVE-2021-43837,https://github.com/peopledoc/vault-cli,3ba3955887fd6b7d4d646c8b260f21cebf5db852,CWE-94,,
CVE-2021-45470,https://github.com/cve-search/cve-search,c621f9f0693a728b93ff3b964f948a1d25917207,CWE-1333,,
CVE-2022-0315,https://github.com/horovod/horovod,b96ecae4dc69fc0a83c7c2d3f1dde600c20a1b41,CWE-668,,
CVE-2022-0338,https://github.com/delgan/loguru,ea39375e62f9b8f18e2ca798a5c0fb8c972b7eaa,CWE-532,,
CVE-2022-24737,https://github.com/httpie/httpie,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,CWE-200,,
CVE-2022-0645,https://github.com/posthog/posthog,859d8ed9ac7c5026db09714a26c85c1458abb038,CWE-601,,
CVE-2023-1176,https://github.com/mlflow/mlflow,63ef72aa4334a6473ce7f889573c92fcae0b3c0d,CWE-36,,
CVE-2023-2356,https://github.com/mlflow/mlflow,f73147496e05c09a8b83d95fb4f1bf86696c6342,CWE-23,,
CVE-2023-2780,https://github.com/mlflow/mlflow,fae77a525dd908c56d6204a4cef1c1c75b4e9857,CWE-29,,
CVE-2023-6568,https://github.com/mlflow/mlflow,28ff3f94994941e038f2172c6484b65dc4db6ca1,CWE-79,,
CVE-2023-6709,https://github.com/mlflow/mlflow,432b8ccf27fd3a76df4ba79bb1bec62118a85625,CWE-1336,,
CVE-2023-6753,https://github.com/mlflow/mlflow,1c6309f884798fbf56017a3cc808016869ee8de4,CWE-22,,
CVE-2023-6974,https://github.com/mlflow/mlflow,8174250f83352a04c2d42079f414759060458555,CWE-918,,
CVE-2023-6975,https://github.com/mlflow/mlflow,b9ab9ed77e1deda9697fe472fb1079fd428149ee,CWE-29,,
CVE-2023-6976,https://github.com/mlflow/mlflow,5044878da0c1851ccfdd5c0a867157ed9a502fbc,CWE-434,,
CVE-2023-6977,https://github.com/mlflow/mlflow,4bd7f27c810ba7487d53ed5ef1038fca0f8dc28c,CWE-29,,
CVE-2024-0520,https://github.com/mlflow/mlflow,400c226953b4568f4361bc0a0c223511652c2b9d,CWE-23,,
CVE-2024-3573,https://github.com/mlflow/mlflow,438a450714a3ca06285eeea34bdc6cf79d7f6cbc,CWE-29,,
CVE-2024-3848,https://github.com/mlflow/mlflow,f8d51e21523238280ebcfdb378612afd7844eca8,CWE-29,,
CVE-2022-0852,https://github.com/oamg/convert2rhel,8d72fb030ed31116fdb256b327d299337b000af4,CWE-359,,
CVE-2022-0869,https://github.com/nitely/spirit,8f32f89654d6c30d56e0dd167059d32146fb32ef,CWE-601,,
CVE-2022-0932,https://github.com/saleor/saleor,521dfd6394f3926a77c60d8633c058e16d0f916d,CWE-862,,
CVE-2022-39275,https://github.com/saleor/saleor,96e04c092ddcac17b14f2e31554aa02d9006d0ce,CWE-863,,
CVE-2023-26051,https://github.com/saleor/saleor,31bce881ccccf0d79a9b14ecb6ca3138d1edeec1,CWE-209,,
CVE-2023-32694,https://github.com/saleor/saleor,1328274e1a3d04ab87d7daee90229ff47b3bc35e,CWE-203,,
CVE-2022-1053,https://github.com/keylime/keylime,bd5de712acdd77860e7dc58969181e16c7a8dc5d,CWE-20,,
CVE-2022-23949,https://github.com/keylime/keylime,387e320dc22c89f4f47c68cb37eb9eec2137f34b,CWE-290,,
CVE-2022-23949,https://github.com/keylime/keylime,65c2b737129b5837f4a03660aeb1191ced275a57,CWE-290,,
CVE-2022-23949,https://github.com/keylime/keylime,e429e95329fc60608713ddfb82f4a92ee3b3d2d9,CWE-290,,
CVE-2022-23950,https://github.com/keylime/keylime,ea5d0373fa2c050d5d95404eb779be7e8327b911,CWE-668,,
CVE-2022-1430,https://github.com/octoprint/octoprint,8087528e4a7ddd15c7d95ff662deb5ef7de90045,CWE-79,,
CVE-2022-1432,https://github.com/octoprint/octoprint,6d259d7e6f5b0de9a1c762831537a386e53978d3,CWE-79,,
CVE-2022-2822,https://github.com/octoprint/octoprint,82c892ba40b3741d1b7711d949e56af64f5bc2de,CWE-307,,
CVE-2022-2872,https://github.com/octoprint/octoprint,3e3c11811e216fb371a33e28412df83f9701e5b0,CWE-434,,
CVE-2022-2888,https://github.com/octoprint/octoprint,40e6217ac1a85cc5ed592873ae49db01d3005da4,CWE-613,,
CVE-2022-2930,https://github.com/octoprint/octoprint,1453076ee3e47fcab2dc73664ec2d61d3ef7fc4f,CWE-620,,
CVE-2022-3068,https://github.com/octoprint/octoprint,ef95ef1c101b79394f134e8fce000e6bae046571,CWE-269,,
CVE-2022-3607,https://github.com/octoprint/octoprint,3cca3a43f3d085e9bbe5a5840c8255bb1b5d052e,CWE-74,,
CVE-2022-1531,https://github.com/rtxteam/rtx,fa2797e656e3dba18f990a2db1f0f029d41f1921,CWE-89,,
CVE-2022-1806,https://github.com/rtxteam/rtx,9bb109b0014f952f315c7b89e0f29a9ba84ee04c,CWE-79,,
CVE-2022-2134,https://github.com/inventree/inventree,63b4ff3eb6e80861962fafe79c9b483cd7239d6c,CWE-770,,
CVE-2022-3355,https://github.com/inventree/inventree,5a08ef908dd5344b4433436a4679d122f7f99e41,CWE-79,,
CVE-2022-21669,https://github.com/PuddingBot/pudding-bot,a5b15fb0a5be5fdbacba8ff7b2c8759d5e3ba20f,CWE-798,,
CVE-2022-21697,https://github.com/jupyterhub/jupyter-server-proxy,fd31930bacd12188c448c886e0783529436b99eb,CWE-918,,
CVE-2022-22984,https://github.com/snyk/snyk-python-plugin,8591abdd9236108ac3e30c70c09238d6bb6aabf4,CWE-78,,
CVE-2022-23057,https://github.com/frappe/frappe,497ea861f481c6a3c52fe2aed9d0df1b6c99e9d7,CWE-79,,
CVE-2022-23058,https://github.com/frappe/frappe,497ea861f481c6a3c52fe2aed9d0df1b6c99e9d7,CWE-79,,
CVE-2022-3988,https://github.com/frappe/frappe,bfab7191543961c6cb77fe267063877c31b616ce,CWE-79,,
CVE-2022-23470,https://github.com/galaxyproject/galaxy,e5e6bda4f014f807ca77ee0cf6af777a55918346,CWE-22,,
CVE-2022-23472,https://github.com/ArjunSharda/Passeo,8caa798b6bc4647dca59b2376204b6dc6176361a,CWE-338,,
CVE-2022-23530,https://github.com/DataDog/guarddog,37c7d0767ba28f4df46117d478f97652594c491c,CWE-22,,
CVE-2022-23651,https://github.com/Backblaze/b2-sdk-python,62476638986e5b6d7459aca5ef8ce220760226e0,CWE-367,,
CVE-2022-23653,https://github.com/Backblaze/B2_Command_Line_Tool,c74029f9f75065e8f7e3c3ec8e0a23fb8204feeb,CWE-367,,
CVE-2022-24065,https://github.com/cookiecutter/cookiecutter,fdffddb31fd2b46344dfa317531ff155e7999f77,CWE-78,,
CVE-2022-24766,https://github.com/mitmproxy/mitmproxy,b06fb6d157087d526bd02e7aadbe37c56865c71b,CWE-444,,
CVE-2022-24787,https://github.com/vyperlang/vyper,2c73f8352635c0a433423a5b94740de1a118e508,CWE-697,,
CVE-2022-29255,https://github.com/vyperlang/vyper,6b4d8ff185de071252feaa1c319712b2d6577f8d,CWE-670,,
CVE-2023-30629,https://github.com/vyperlang/vyper,851f7a1b3aa2a36fd041e3d0ed38f9355a58c8ae,CWE-670,,
CVE-2023-31146,https://github.com/vyperlang/vyper,4f8289a81206f767df1900ac48f485d90fc87edb,CWE-787,,
CVE-2023-32058,https://github.com/vyperlang/vyper,3de1415ee77a9244eb04bdb695e249d3ec9ed868,CWE-190,,
CVE-2023-32675,https://github.com/vyperlang/vyper,02339dfda0f3caabad142060d511d10bfe93c520,CWE-670,,
CVE-2023-37902,https://github.com/vyperlang/vyper,019a37ab98ff53f04fecfadf602b6cd5ac748f7f,CWE-252,,
CVE-2023-42441,https://github.com/vyperlang/vyper,0b740280c1e3c5528a20d47b29831948ddcc6d83,CWE-667,,
CVE-2024-22419,https://github.com/vyperlang/vyper,55e18f6d128b2da8986adbbcccf1cd59a4b9ad6f,CWE-787,,
CVE-2022-24798,https://github.com/irrdnet/irrd,0e41bae8d3d27316381a2fc7b466597230e35ec6,CWE-212,,
CVE-2022-24840,https://github.com/codingjoe/django-s3file,68ccd2c621a40eb66fdd6af2be9d5fcc9c373318,CWE-22,,
CVE-2022-24857,https://github.com/xi/django-mfa3,32f656e22df120b84bdf010e014bb19bd97971de,CWE-287,,
CVE-2022-24880,https://github.com/Tethik/flask-session-captcha,2811ae23a38d33b620fb7a07de8837c6d65c13e4,CWE-754,,
CVE-2022-24900,https://github.com/onlaj/Piano-LED-Visualizer,3f10602323cd8184e1c69a76b815655597bf0ee5,CWE-668,,
CVE-2022-2523,https://github.com/beancount/fava,dccfb6a2f4567f35ce2e9a78e24f92ebf946bc9b,CWE-79,,
CVE-2022-2589,https://github.com/beancount/fava,68bbb6e39319deb35ab9f18d0b6aa9fa70472539,CWE-79,,
CVE-2022-25303,https://github.com/benbusby/whoogle-search,abc30d7da3b5c67be7ce84d4699f327442d44606,CWE-79,,
CVE-2022-25882,https://github.com/onnx/onnx,f369b0e859024095d721f1d1612da5a8fa38988d,CWE-22,,
CVE-2022-2650,https://github.com/wger-project/wger,5e3167e3a2dc95836fa2607fe201524c031a2c4c,CWE-307,,
CVE-2022-2651,https://github.com/bookwyrm-social/bookwyrm,7bbe42fb30a79a26115524d18b697d895563c92f,CWE-305,,
CVE-2022-31136,https://github.com/bookwyrm-social/bookwyrm,fe33fdcf564a6a5667aef75d5456bea08feab50d,CWE-79,,
CVE-2022-29217,https://github.com/jpadilla/pyjwt,9c528670c455b8d948aff95ed50e22940d1ad3fc,CWE-327,,
CVE-2022-31040,https://github.com/open-formulieren/open-forms,3e8c9cce386e548765783354694fbb9d7a6ea7d3,CWE-601,,
CVE-2022-31124,https://github.com/scottcwang/openssh_key_parser,26e0a471e9fdb23e635bc3014cf4cbd2323a08d3,CWE-209,,
CVE-2022-31124,https://github.com/scottcwang/openssh_key_parser,274447f91b4037b7050ae634879b657554523b39,CWE-209,,
CVE-2022-31124,https://github.com/scottcwang/openssh_key_parser,d5b53b4b7e76c5b666fc657019dbf864fb04076c,CWE-209,,
CVE-2022-31185,https://github.com/makedeb/mprweb,d13e3f2f5a9c0b0f6782f35d837090732026ad77,CWE-200,,
CVE-2022-31501,https://github.com/ChaoticOnyx/OnyxForum,f25543dfc62a9694d7e4f67eebfa45e3de916053,CWE-22,,
CVE-2022-31502,https://github.com/operatorequals/wormnest,2dfe96fc2570586ac487b399ac20d41b3c114861,CWE-22,,
CVE-2022-31506,https://github.com/cmusatyalab/opendiamond,398049c187ee644beabab44d6fece82251c1ea56,CWE-22,,
CVE-2022-31507,https://github.com/ganga-devs/ganga,730e7aba192407d35eb37dd7938d49071124be8c,CWE-22,,
CVE-2022-31508,https://github.com/idayrus/evoting,241d92a4d68f524365a6322b5bbcfaa7d9abc8a3,CWE-22,,
CVE-2022-31549,https://github.com/olmax99/helm-flask-celery,28c985d712d7ac26893433e8035e2e3678fcae9f,CWE-22,,
CVE-2022-3167,https://github.com/ikus060/rdiffweb,7294bb7466532762c93d711211e5958940c1b428,CWE-1021,,
CVE-2022-3174,https://github.com/ikus060/rdiffweb,f2de2371c5e13ce1c6fd6f9a1ed3e5d46b93cd7e,CWE-311,,
CVE-2022-3221,https://github.com/ikus060/rdiffweb,9125f5a2d918fed0f3fc1c86fa94cd1779ed9f73,CWE-352,,
CVE-2022-3232,https://github.com/ikus060/rdiffweb,422791ea45713aaaa865bdca74addb9fffd93a71,CWE-352,,
CVE-2022-3273,https://github.com/ikus060/rdiffweb,b5e3bb0a98268d18ceead36ab9b2b7eaacd659a8,CWE-326,,
CVE-2022-3327,https://github.com/ikus060/rdiffweb,f2a32f2a9f3fb8be1a9432ac3d81d3aacdb13095,CWE-306,,
CVE-2022-3362,https://github.com/ikus060/rdiffweb,6efb995bc32c8a8e9ad755eb813dec991dffb2b8,CWE-613,,
CVE-2022-3364,https://github.com/ikus060/rdiffweb,b62c479ff6979563c7c23e7182942bc4f460a2c7,CWE-770,,
CVE-2022-3371,https://github.com/ikus060/rdiffweb,b62c479ff6979563c7c23e7182942bc4f460a2c7,CWE-770,,
CVE-2022-3376,https://github.com/ikus060/rdiffweb,2ffc2af65c8f8113b06e0b89929c604bcdf844b9,CWE-521,,
CVE-2022-3438,https://github.com/ikus060/rdiffweb,4d464b467f14b8eb9103d7f5f0774e49995527c7,CWE-601,,
CVE-2022-3439,https://github.com/ikus060/rdiffweb,b78ec09f4582e363f6f449df6f987127e126c311,CWE-770,,
CVE-2022-3456,https://github.com/ikus060/rdiffweb,b78ec09f4582e363f6f449df6f987127e126c311,CWE-770,,
CVE-2022-3457,https://github.com/ikus060/rdiffweb,afc1bdfab5161c74012ff2590a6ec49cc0d8fde0,CWE-346,,
CVE-2022-4018,https://github.com/ikus060/rdiffweb,f2a32f2a9f3fb8be1a9432ac3d81d3aacdb13095,CWE-306,,
CVE-2022-4314,https://github.com/ikus060/rdiffweb,b2df3679564d0daa2856213bb307d3e34bd89a25,CWE-269,,
CVE-2022-4644,https://github.com/ikus060/rdiffweb,5f861670ef8f38ca8eea52a98672d0e0fabb5368,CWE-601,,
CVE-2022-4646,https://github.com/ikus060/rdiffweb,e6f0d8002129be90fe82fa3e3ea0a6942caba398,CWE-352,,
CVE-2022-4722,https://github.com/ikus060/rdiffweb,d1aaa96b665a39fba9e98d6054a9de511ba0a837,CWE-287,,
CVE-2022-4723,https://github.com/ikus060/rdiffweb,6e9ee210548f6d3210704cac302cfc7cdb239765,CWE-770,,
CVE-2022-4724,https://github.com/ikus060/rdiffweb,c4a19cf67d575c4886171b8efcbf4675d51f3929,CWE-284,,
CVE-2023-4138,https://github.com/ikus060/rdiffweb,feef0d7b11d86aed29bf98c21526088117964d85,CWE-770,,
CVE-2023-5289,https://github.com/ikus060/rdiffweb,06f89b43469aae70e8833e55192721523f86c5a2,CWE-770,,
CVE-2022-35411,https://github.com/abersheeran/rpc.py,491e7a841ed9a754796d6ab047a9fb16e23bf8bd,CWE-522,,
CVE-2023-27494,https://github.com/streamlit/streamlit,afcf880c60e5d7538936cc2d9721b9e1bc02b075,CWE-79,,
CVE-2022-36080,https://github.com/Linbreux/wikmd,259412c47d64d5b85980f95345179fbf05927798,CWE-79,,
CVE-2022-36081,https://github.com/Linbreux/wikmd,8d1f94ec86b5b6c3df8ef10051facfb511a78450,CWE-22,,
CVE-2022-36087,https://github.com/oauthlib/oauthlib,2e40b412c844ecc4673c3fa3f72181f228bdbacd,CWE-20,,
CVE-2022-36436,https://github.com/osuosl/twisted_vncauthproxy,edc149af29242178091b2d6fcd42c3ef0851644b,CWE-287,,
CVE-2022-37109,https://github.com/patrickfuller/camp,bf6af5c2e5cf713e4050c11c52dd4c55e89880b1,CWE-522,,
CVE-2022-37298,https://github.com/naparuba/shinken,2dae40fd1e713aec9e1966a0ab7a580b9180cff2,CWE-287,,
CVE-2022-39227,https://github.com/davedoesdev/python-jwt,88ad9e67c53aa5f7c43ec4aa52ed34b7930068c9,CWE-290,,
CVE-2022-39228,https://github.com/vantage6/vantage6,ab4381c35d24add06f75d5a8a284321f7a340bd2,CWE-203,,
CVE-2023-22738,https://github.com/vantage6/vantage6,798aca1de142a4eca175ef51112e2235642f4f24,CWE-281,,
CVE-2023-23929,https://github.com/vantage6/vantage6,48ebfca42359e9a6743e9598684585e2522cdce8,CWE-613,,
CVE-2023-23930,https://github.com/vantage6/vantage6,e62f03bacf2247bd59eed217e2e7338c3a01a5f0,CWE-502,,
CVE-2023-47631,https://github.com/vantage6/vantage6,bf83521eb12fa80aa5fc92ef1692010a9a7f8243,CWE-345,,
CVE-2024-21649,https://github.com/vantage6/vantage6,eac19db737145d3ca987adf037a454fae0790ddd,CWE-94,,
CVE-2024-21671,https://github.com/vantage6/vantage6,389f416c445da4f2438c72f34c3b1084485c4e30,CWE-203,,
CVE-2024-22193,https://github.com/vantage6/vantage6,6383283733b81abfcacfec7538dc4dc882e98074,CWE-922,,
CVE-2022-39280,https://github.com/pyupio/dparse,8c990170bbd6c0cf212f1151e9025486556062d5,CWE-1333,,
CVE-2022-39280,https://github.com/pyupio/dparse,d87364f9db9ab916451b1b036cfeb039e726e614,CWE-1333,,
CVE-2022-39286,https://github.com/jupyter/jupyter_core,1118c8ce01800cb689d51f655f5ccef19516e283,CWE-427,,
CVE-2022-40023,https://github.com/sqlalchemy/mako,925760291d6efec64fda6e9dd1fd9cfbd5be068c,CWE-1333,,
CVE-2022-40897,https://github.com/pypa/setuptools,43a9c9bfa6aa626ec2a22540bea28d2ca77964be,CWE-1333,,
CVE-2024-6345,https://github.com/pypa/setuptools,88807c7062788254f654ea8c03427adc859321f0,CWE-94,,
CVE-2022-4105,https://github.com/kiwitcms/kiwi,a2b169ffdef1d7c1755bade8138578423b35011b,CWE-79,,
CVE-2022-41905,https://github.com/mar10/wsgidav,e9606ab0f42f4c1a6611bc3c52de299b0aba7726,CWE-79,,
CVE-2022-44900,https://github.com/miurahr/py7zr,1bb43f17515c7f69673a1c88ab9cc72a7bbef406,CWE-22,,
CVE-2022-4495,https://github.com/collective/collective.dms.basecontent,6c4d616fcc771822a14ebae5e23f3f6d96d134bd,CWE-79,,
CVE-2022-4526,https://github.com/richardbarran/django-photologue,960cb060ce5e2964e6d716ff787c72fc18a371e7,CWE-79,,
CVE-2022-4527,https://github.com/collective/collective.task,1aac7f83fa2c2b41d59ba02748912953461f3fac,CWE-79,,
CVE-2022-4563,https://github.com/freedomofpress/securedrop,b0526a06f8ca713cce74b63e00d3730618d89691,CWE-59,,
CVE-2022-4572,https://github.com/jrspruitt/ubi_reader,d5d68e6b1b9f7070c29df5f67fc060f579ae9139,CWE-22,,
CVE-2022-4589,https://github.com/cyface/django-termsandconditions,03396a1c2e0af95e12a45c5faef7e47a4b513e1a,CWE-601,,
CVE-2022-45907,https://github.com/pytorch/pytorch,767f6aa49fe20a2766b9843d01e3b7f7793df6a3,CWE-94,,
CVE-2022-4595,https://github.com/openipam/django-openipam,a6223a1150d60cd036106ba6a8e676c1bfc3cc85,CWE-707,,
CVE-2022-46174,https://github.com/aws/efs-utils,f3a8f88167d55caa2f78aeb72d4dc1987a9ed62d,CWE-362,,
CVE-2022-46179,https://github.com/LiuWoodsCode/LiuOS,c658b4f3e57258acf5f6207a90c2f2169698ae22,CWE-639,,
CVE-2022-4638,https://github.com/collective/collective.contact.widget,5da36305ca7ed433782be8901c47387406fcda12,CWE-79,,
CVE-2022-4735,https://github.com/asrashley/dash-live,24d01757a5319cc14c4aa1d8b53d1ab24d48e451,CWE-79,,
CVE-2022-4768,https://github.com/dropbox/merou,d93087973afa26bc0a2d0a5eb5c0fde748bdd107,CWE-74,,
CVE-2022-4860,https://github.com/kbase/metrics,959dfb6b05991e30b0fa972a1ecdcaae8e1dae6d,CWE-89,,
CVE-2022-4885,https://github.com/sviehb/jefferson,53b3f2fc34af0bb32afbcee29d18213e61471d87,CWE-22,,
CVE-2023-0592,https://github.com/sviehb/jefferson,971aca1a8b3b9f4fcb4674fa9621d3349195cdc6,CWE-22,,
CVE-2023-0055,https://github.com/pyload/pyload,7b53b8d43c2c072b457dcd19c8a09bcfc3721703,CWE-319,,
CVE-2023-0057,https://github.com/pyload/pyload,bd2a31b7de54570b919aa1581d486e6ee18c0f64,CWE-1021,,
CVE-2023-0227,https://github.com/pyload/pyload,c035714c0596b704b11af0f8a669352f128ad2d9,CWE-613,,
CVE-2023-0297,https://github.com/pyload/pyload,7d73ba7919e594d783b3411d7ddb87885aea782d,CWE-94,,
CVE-2023-0434,https://github.com/pyload/pyload,a2b1eb1028f45ac58dea5f58593c1d3db2b4a104,CWE-20,,
CVE-2023-0488,https://github.com/pyload/pyload,46d75a3087f3237d06530d55998938e2e2bda6bd,CWE-79,,
CVE-2023-0509,https://github.com/pyload/pyload,a9098bdf7406e6faf9df3da6ff2d584e90c13bbb,CWE-295,,
CVE-2024-21645,https://github.com/pyload/pyload,4159a1191ec4fe6d927e57a9c4bb8f54e16c381d,CWE-74,,
CVE-2024-22416,https://github.com/pyload/pyload,1374c824271cb7e927740664d06d2e577624ca3e,CWE-352,,
CVE-2024-22416,https://github.com/pyload/pyload,c7cdc18ad9134a75222974b39e8b427c4af845fc,CWE-352,,
CVE-2024-24808,https://github.com/pyload/pyload,fe94451dcc2be90b3889e2fd9d07b483c8a6dccd,CWE-601,,
CVE-2023-0398,https://github.com/modoboa/modoboa,8e14ac93669df4f35fcdebd55dc9d2f0fed3ed48,CWE-352,,
CVE-2023-0406,https://github.com/modoboa/modoboa,7f0573e917227686d2cc127be1364e2908740807,CWE-352,,
