cve,project,commit_hash,cwe,vul_version_hash,patch_version_hash
CVE-2023-24623,https://github.com/hakobe/paranoidhttp,07f671da14ce63a80f4e52432b32e8d178d75fd3,CWE-918,,
CVE-2023-24827,https://github.com/anchore/syft,9995950c70e849f9921919faffbfcf46401f71f3,CWE-532,,
CVE-2023-25568,https://github.com/ipfs/boxo,62cbac40b96f49e39cd7fedc77ee6b56adce4916,CWE-770,,
CVE-2023-25568,https://github.com/ipfs/boxo,9cb5cb54d40b57084d1221ba83b9e6bb3fcc3197,CWE-770,,
CVE-2023-25568,https://github.com/ipfs/boxo,baa748b682fabb21a4c1f7628a8af348d4645974,CWE-770,,
CVE-2023-26046,https://github.com/kitabisa/teler-waf,d1d49cfddfa3ec2adad962870f14b85cd1aaf739,CWE-79,,
CVE-2023-26054,https://github.com/moby/buildkit,75123c696506bdbca1ed69906479e200f1b62604,CWE-200,,
CVE-2023-26483,https://github.com/russellhaering/gosaml2,f9d66040241093e8702649baff50cc70d2c683c0,NVD-CWE-Other,,
CVE-2023-26494,https://github.com/TheThingsNetwork/lorawan-stack,f06776028bdb3994847fc6067613dc61a2b3559e,CWE-601,,
CVE-2023-27475,https://github.com/gookit/goutil,d7b94fede71f018f129f7d21feb58c895d28dadc,CWE-22,,
CVE-2023-27483,https://github.com/crossplane/crossplane-runtime,53508a9f4374604db140dd8ab2fa52276441e738,CWE-400,,
CVE-2023-27583,https://github.com/px-org/PanIndex,f7ec0c5739af055ad3a825a20294a5c01ada3302,CWE-798,,
CVE-2023-28105,https://github.com/dablelv/go-huge-util,0e308b0fac8973e6fa251b0ab095cdc5c1c0956b,CWE-22,,
CVE-2023-28114,https://github.com/cilium/cilium-cli,fb1427025764e1eebc4a7710d902c4f22cae2610,CWE-280,,
CVE-2023-28114,https://github.com/cilium/cilium-cli,fb1427025764e1eebc4a7710d902c4f22cae2610,CWE-755,,
CVE-2023-28436,https://github.com/tailscale/tailscale,d00c046b723dff6e3775d7d35f891403ac21a47d,CWE-269,,
CVE-2023-28609,https://github.com/ansible-semaphore/semaphore,3e4a62b7f2b1ef0660c9fb839818a53c80a5a8b1,CWE-287,,
CVE-2024-32886,https://github.com/vitessio/vitess,9df4b66550e46b5d7079e21ed0e1b0f49f92b055,NVD-CWE-noinfo,,
CVE-2023-30549,https://github.com/apptainer/apptainer,5a4964f5ba9c8d89a0e353b97f51fd607670a9f7,CWE-416,,
CVE-2023-30551,https://github.com/sigstore/rekor,cf42ace82667025fe128f7a50cf6b4cdff51cc48,CWE-770,,
CVE-2023-33199,https://github.com/sigstore/rekor,140c5add105179e5ffd9e3e114fd1b6b93aebbd4,CWE-617,,
CVE-2023-30625,https://github.com/rudderlabs/rudder-server,0d061ff2d8c16845179d215bf8012afceba12a30,CWE-89,,
CVE-2023-30625,https://github.com/rudderlabs/rudder-server,2f956b7eb3d5eb2de3e79d7df2c87405af25071e,CWE-89,,
CVE-2023-30625,https://github.com/rudderlabs/rudder-server,9c009d9775abc99e72fc470f4c4c8e8f1775e82a,CWE-89,,
CVE-2023-30840,https://github.com/fluid-cloudnative/fluid,77c8110a3d1ec077ae2bce6bd88d296505db1550,CWE-863,,
CVE-2023-30845,https://github.com/GoogleCloudPlatform/esp-v2,e95670146f5e96bb5565b0a9c1e153886b3e04ce,CWE-287,,
CVE-2023-30845,https://github.com/GoogleCloudPlatform/esp-v2,e98061ee4527a564506ba4e814c0ecf324dc2c6f,CWE-287,,
CVE-2023-31123,https://github.com/effectindex/tripreporter,bd80ba833b9023d39ca22e29874296c8729dd53b,CWE-287,,
CVE-2023-32684,https://github.com/lima-vm/lima,01dbd4d9cabe692afa4517be3995771f0ebb38a5,CWE-552,,
CVE-2023-32698,https://github.com/goreleaser/nfpm,ed9abdf63d5012cc884f2a83b4ab2b42b3680d30,CWE-276,,
CVE-2023-33957,https://github.com/notaryproject/notation,ed22fde52f6d70ae0b53521bd28c9ccafa868c24,CWE-400,,
CVE-2023-33964,https://github.com/multiversx/mx-chain-go,97295471465f4b5f79e51b32f8b7111f8d921606,NVD-CWE-noinfo,,
CVE-2023-34458,https://github.com/multiversx/mx-chain-go,babdb144f1316ab6176bf3dbd7d4621120414d43,NVD-CWE-noinfo,,
CVE-2023-33965,https://github.com/txthinking/brook,314d7070c37babf6c38a0fe1eada872bb74bf03e,CWE-78,,
CVE-2023-33967,https://github.com/megaease/easeprobe,caaf5860df2aaa76acd29bc40ec9a578d0b1d6e1,CWE-89,,
CVE-2023-34231,https://github.com/snowflakedb/gosnowflake,e11a2a555f1b9f7adc1f01fb7b5e7f38fbbb2a1c,CWE-77,,
CVE-2023-34236,https://github.com/weaveworks/tf-controller,28282bc644054e157c3b9a3d38f1f9551ce09074,CWE-200,,
CVE-2023-34236,https://github.com/weaveworks/tf-controller,6323b355bd7f5d2ce85d0244fe0883af3881df4e,CWE-200,,
CVE-2023-35163,https://github.com/vegaprotocol/vega,56b09bf57af8cd9eca5996252d86f469a3e34c68,CWE-20,,
CVE-2023-37265,https://github.com/IceWhaleTech/CasaOS-Gateway,391dd7f0f239020c46bf057cfa25f82031fc15f7,CWE-306,,
CVE-2023-37475,https://github.com/hamba/avro,b4a402f41cf44b6094b5131286830ba9bb1eb290,CWE-400,,
CVE-2023-37477,https://github.com/1Panel-dev/1Panel,e17b80cff4975ee343568ff526b62319f499005d,CWE-78,,
CVE-2024-24768,https://github.com/1Panel-dev/1Panel,1169648162c4b9b48e0b4aa508f9dea4d6bc50d5,CWE-311,,
CVE-2023-37918,https://github.com/dapr/dapr,83ca1abb11ffe34211db55dcd36d96b94252827a,CWE-287,,
CVE-2023-40034,https://github.com/woodpecker-ci/woodpecker,6e4c2f84cc84661d58cf1c0e5c421a46070bb105,NVD-CWE-noinfo,,
CVE-2023-40586,https://github.com/corazawaf/coraza,a5239ba3ce839e14d9b4f9486e1b4a403dcade8c,NVD-CWE-noinfo,,
CVE-2023-41318,https://github.com/turt2live/matrix-media-repo,77ec2354e8f46d5ef149d1dcaf25f51c04149137,CWE-79,,
CVE-2023-41318,https://github.com/turt2live/matrix-media-repo,bf8abdd7a5371118e280c65a8e0ec2b2e9bdaf59,CWE-79,,
CVE-2023-41338,https://github.com/gofiber/fiber,b8c9ede6efa231116c4bd8bb9d5e03eac1cb76dc,CWE-670,,
CVE-2023-45128,https://github.com/gofiber/fiber,8c3916dbf4ad2ed427d02c6eb63ae8b2fa8f019a,CWE-20,,
CVE-2023-45128,https://github.com/gofiber/fiber,8c3916dbf4ad2ed427d02c6eb63ae8b2fa8f019a,CWE-352,,
CVE-2023-45128,https://github.com/gofiber/fiber,8c3916dbf4ad2ed427d02c6eb63ae8b2fa8f019a,CWE-565,,
CVE-2023-45128,https://github.com/gofiber/fiber,8c3916dbf4ad2ed427d02c6eb63ae8b2fa8f019a,CWE-807,,
CVE-2023-42813,https://github.com/kyverno/kyverno,80d139bb5d1d9d7e907abe851b97dc73821a5be2,NVD-CWE-noinfo,,
CVE-2023-42813,https://github.com/kyverno/kyverno,fec2992e3f9fcd6b9c62267522c09b182e7df73b,NVD-CWE-noinfo,,
CVE-2023-42814,https://github.com/kyverno/kyverno,80d139bb5d1d9d7e907abe851b97dc73821a5be2,NVD-CWE-noinfo,,
CVE-2023-42814,https://github.com/kyverno/kyverno,fec2992e3f9fcd6b9c62267522c09b182e7df73b,NVD-CWE-noinfo,,
CVE-2023-42815,https://github.com/kyverno/kyverno,80d139bb5d1d9d7e907abe851b97dc73821a5be2,NVD-CWE-noinfo,,
CVE-2023-42815,https://github.com/kyverno/kyverno,fec2992e3f9fcd6b9c62267522c09b182e7df73b,NVD-CWE-noinfo,,
CVE-2023-42816,https://github.com/kyverno/kyverno,80d139bb5d1d9d7e907abe851b97dc73821a5be2,NVD-CWE-noinfo,,
CVE-2023-42816,https://github.com/kyverno/kyverno,fec2992e3f9fcd6b9c62267522c09b182e7df73b,NVD-CWE-noinfo,,
CVE-2023-42821,https://github.com/gomarkdown/markdown,14b16010c2ee7ff33a940a541d993bd043a88940,CWE-125,,
CVE-2023-43809,https://github.com/charmbracelet/soft-serve,407c4ec72d1006cee1ff8c1775e5bcc091c2bc89,CWE-287,,
CVE-2023-44378,https://github.com/Consensys/gnark,59a4087261a6c73f13e80d695c17b398c3d0934f,CWE-191,,
CVE-2023-44378,https://github.com/Consensys/gnark,59a4087261a6c73f13e80d695c17b398c3d0934f,CWE-697,,
CVE-2023-45286,https://github.com/go-resty/resty,577fed8730d79f583eb48dfc81674164e1fc471e,CWE-362,,
CVE-2023-45292,https://github.com/mojocn/base64Captcha,5ab86bd6f333aad3936f912fc52b411168dcd4a7,CWE-345,,
CVE-2023-45292,https://github.com/mojocn/base64Captcha,9b11012caca58925f1e47c770f79f2fa47e3ad13,CWE-345,,
CVE-2024-22189,https://github.com/quic-go/quic-go,4a99b816ae3ab03ae5449d15aac45147c85ed47a,NVD-CWE-noinfo,,
CVE-2023-46254,https://github.com/projectcapsule/capsule-proxy,615202f7b02eaec7681336bd63daed1f39ae00c5,NVD-CWE-noinfo,,
CVE-2023-48312,https://github.com/projectcapsule/capsule-proxy,472404f7006a4152e4eec76dee07324dd1e6e823,CWE-287,,
CVE-2023-46738,https://github.com/cubefs/cubefs,dd46c24873c8f3df48d0a598b704ef9bd24b1ec1,CWE-770,,
CVE-2023-46739,https://github.com/cubefs/cubefs,6a0d5fa45a77ff20c752fa9e44738bf5d86c84bd,CWE-203,,
CVE-2023-46740,https://github.com/cubefs/cubefs,8555c6402794cabdf2cc025c8bea1576122c07ba,CWE-330,,
CVE-2023-46741,https://github.com/cubefs/cubefs,972f0275ee8d5dbba4b1530da7c145c269b31ef5,NVD-CWE-noinfo,,
CVE-2023-47108,https://github.com/open-telemetry/opentelemetry-go-contrib,b44dfc9092b157625a5815cb437583cee663333b,CWE-770,,
CVE-2023-47122,https://github.com/sigstore/gitsign,cd66ccb03c86a3600955f0c15f6bfeb75f697236,CWE-347,,
CVE-2023-48713,https://github.com/knative/serving,fff40ef7bac9be8380ec3d1c70fc15b57093382a,NVD-CWE-noinfo,,
CVE-2023-49290,https://github.com/lestrrat-go/jwx,64f2a229b8e18605f47361d292b526bdc4aee01c,CWE-400,,
CVE-2024-21664,https://github.com/lestrrat-go/jwx,0e8802ce6842625845d651456493e7c87625601f,CWE-476,,
CVE-2023-49292,https://github.com/ecies/go,c6e775163866d6ea5233eb8ec8530a9122101ebd,NVD-CWE-noinfo,,
CVE-2023-49296,https://github.com/arduino/arduino-create-agent,9a0e582bb8a1ff8e70d202943ddef8625ccefcc8,CWE-79,,
CVE-2023-50658,https://github.com/dvsekhvalnov/jose2go,a4584e9dd7128608fedbc67892eba9697f0d5317,NVD-CWE-noinfo,,
CVE-2023-52081,https://github.com/ewen-lbh/ffcss,f9c491874b858a32fcae15045f169fd7d02f90dc,CWE-74,,
CVE-2024-1394,https://github.com/golang-fips/openssl,85d31d0d257ce842c8a1e63c4d230ae850348136,CWE-401,,
CVE-2024-1394,https://github.com/microsoft/go-crypto-openssl,104fe7f6912788d2ad44602f77a0a0a62f1f259f,CWE-401,,
CVE-2024-1485,https://github.com/devfile/registry-support,0e44b9ca6d03fac4fc3f77d37656d56dc5defe0d,CWE-23,,
CVE-2024-21495,https://github.com/greenpau/go-authcrunch,ecd3725baf2683eb1519bb3c81ae41085fbf7dc2,NVD-CWE-noinfo,,
CVE-2024-21527,https://github.com/gotenberg/gotenberg,ad152e62e5124b673099a9103eb6e7f933771794,NVD-CWE-noinfo,,
CVE-2024-22199,https://github.com/gofiber/template,28cff3ac4d4c117ab25b5396954676d624b6cb46,CWE-116,,
CVE-2024-22199,https://github.com/gofiber/template,28cff3ac4d4c117ab25b5396954676d624b6cb46,CWE-20,,
CVE-2024-22199,https://github.com/gofiber/template,28cff3ac4d4c117ab25b5396954676d624b6cb46,CWE-79,,
CVE-2024-23840,https://github.com/goreleaser/goreleaser,d5b6a533ca1dc3366983d5d31ee2d2b6232b83c0,CWE-532,,
CVE-2024-24579,https://github.com/anchore/stereoscope,09dacab4d9ee65ee8bc7af8ebf4aa7b5aaa36204,CWE-22,,
CVE-2024-24765,https://github.com/IceWhaleTech/CasaOS-UserService,3f4558e23c0a9958f9a0e20aabc64aa8fd51840e,NVD-CWE-noinfo,,
CVE-2024-24766,https://github.com/IceWhaleTech/CasaOS-UserService,c75063d7ca5800948e9c09c0a6efe9809b5d39f7,NVD-CWE-noinfo,,
CVE-2024-24767,https://github.com/IceWhaleTech/CasaOS-UserService,62006f61b55951048dbace4ebd9e483274838699,NVD-CWE-noinfo,,
CVE-2024-28232,https://github.com/IceWhaleTech/CasaOS-UserService,dd927fe1c805e53790f73cfe10c7a4ded3bc5bdb,NVD-CWE-noinfo,,
CVE-2024-27093,https://github.com/stacklok/minder,53868a878e93f29c43437f96dbc990b548e48d1d,NVD-CWE-noinfo,,
CVE-2024-27916,https://github.com/stacklok/minder,45750b4e9fb2de33365758366e06c19e999bd2eb,NVD-CWE-noinfo,,
CVE-2024-31455,https://github.com/stacklok/minder,11b6573ad62cfdd783a8bb52f3fce461466037f4,NVD-CWE-noinfo,,
CVE-2024-31455,https://github.com/stacklok/minder,5c381cfbf3e4b7ce040ed8511a1fae1a78a0014b,NVD-CWE-noinfo,,
CVE-2024-34084,https://github.com/stacklok/minder,3e5a527d2f1b535159206161d1d519602c75bd0d,NVD-CWE-noinfo,,
CVE-2024-35185,https://github.com/stacklok/minder,065049336aac0621ee00a0bb2211f8051d47c14b,NVD-CWE-noinfo,,
CVE-2024-35194,https://github.com/stacklok/minder,fe321d345b4f738de6a06b13207addc72b59f892,NVD-CWE-noinfo,,
CVE-2024-35238,https://github.com/stacklok/minder,fe321d345b4f738de6a06b13207addc72b59f892,NVD-CWE-noinfo,,
CVE-2024-27304,https://github.com/jackc/pgx,adbb38f298c76e283ffc7c7a3f571036fea47fd4,NVD-CWE-noinfo,,
CVE-2024-27304,https://github.com/jackc/pgx,c543134753a0c5d22881c12404025724cb05ffd8,NVD-CWE-noinfo,,
CVE-2024-27302,https://github.com/zeromicro/go-zero,d9d79e930dff6218a873f4f02115df61c38b15db,NVD-CWE-noinfo,,
CVE-2024-27304,https://github.com/jackc/pgproto3,945c2126f6db8f3bea7eeebe307c01fe92bca007,NVD-CWE-noinfo,,
CVE-2024-27918,https://github.com/coder/coder,4439a920e454a82565e445e4376c669e3b89591c,NVD-CWE-noinfo,,
CVE-2024-28110,https://github.com/cloudevents/sdk-go,de2f28370b0d2a0f64f92c0c6139fa4b8a7c3851,NVD-CWE-noinfo,,
CVE-2024-28180,https://github.com/go-jose/go-jose,f4c051a0653d78199a053892f7619ebf96339502,NVD-CWE-noinfo,,
CVE-2024-28236,https://github.com/go-vela/worker,e1572743b008e4fbce31ebb1dcd23bf6a1a30297,NVD-CWE-noinfo,,
CVE-2024-29191,https://github.com/AlexxIT/go2rtc,3b3d5b033aac3a019af64f83dec84f70ed2c8aba,NVD-CWE-noinfo,,
CVE-2024-29192,https://github.com/AlexxIT/go2rtc,8793c3636493c5efdda08f3b5ed5c6e1ea594fd9,NVD-CWE-noinfo,,
CVE-2024-29862,https://github.com/chirpstack/chirpstack-gateway-bridge,0c1e80c9fa9f5d093ff62903caedad86ec4640b6,NVD-CWE-noinfo,,
CVE-2024-31216,https://github.com/fluxcd/source-controller,915d1a072a4f37dd460ba33079dc094aa6e72fa9,NVD-CWE-noinfo,,
CVE-2024-31457,https://github.com/flipped-aurora/gin-vue-admin,b1b7427c6ea6c7a027fa188c6be557f3795e732b,NVD-CWE-noinfo,,
CVE-2024-37896,https://github.com/flipped-aurora/gin-vue-admin,53d03382188868464ade489ab0713b54392d227f,NVD-CWE-noinfo,,
CVE-2024-39696,https://github.com/evmos/evmos,0a620e176617a835ac697eea494afea09185dfaf,NVD-CWE-noinfo,,
CVE-2024-34079,https://github.com/octo-sts/app,74ba874c017cf973edd6711144cf4399a9fcff57,NVD-CWE-noinfo,,
CVE-2024-34360,https://github.com/spacemeshos/go-spacemesh,9aff88d54be809ac43d60e8a8b4d65359c356b87,NVD-CWE-noinfo,,
CVE-2024-34713,https://github.com/cea-hpc/sshproxy,f7eabd05d5f0f951e160293692327cad9a7d9580,NVD-CWE-noinfo,,
CVE-2024-35175,https://github.com/tg123/sshpiper,2ddd69876a1e1119059debc59fe869cb4e754430,NVD-CWE-noinfo,,
CVE-2024-35175,https://github.com/tg123/sshpiper,70fb830dca26bea7ced772ce5d834a3e88ae7f53,NVD-CWE-noinfo,,
CVE-2024-35183,https://github.com/wolfi-dev/wolfictl,0d06e1578300327c212dda26a5ab31d09352b9d0,NVD-CWE-noinfo,,
CVE-2024-35183,https://github.com/wolfi-dev/wolfictl,403e93569f46766b4e26e06cf9cd0cae5ee0c2a2,NVD-CWE-noinfo,,
CVE-2024-35192,https://github.com/aquasecurity/trivy,e7f14f729de259551203f313e57d2d9d3aa2ff87,NVD-CWE-noinfo,,
CVE-2024-35232,https://github.com/huandu/facebook,8b34431b91b32903c8821b1d7621bf81a029d8e4,NVD-CWE-noinfo,,
CVE-2024-36127,https://github.com/chainguard-dev/apko,2c0533e4d52e83031a04f6a83ec63fc2a11eff01,NVD-CWE-noinfo,,
CVE-2024-37298,https://github.com/gorilla/schema,cd59f2f12cbdfa9c06aa63e425d1fe4a806967ff,NVD-CWE-noinfo,,
CVE-2024-37897,https://github.com/drakkan/sftpgo,1f8ac8bfe16100b0484d6c91e1e8361687324423,NVD-CWE-noinfo,,
CVE-2024-39897,https://github.com/project-zot/zot,aaee0220e46bdadd12115ac67c19f9d3153eb1df,NVD-CWE-noinfo,,
CVE-2024-39909,https://github.com/openclarity/kubeclarity,1d1178840703a72d9082b7fc4aea0a3326c5d294,NVD-CWE-noinfo,,
CVE-2024-40632,https://github.com/linkerd/linkerd2,35fb2d6d11ef6520ae516dd717790529f85224fa,NVD-CWE-noinfo,,
CVE-2024-41111,https://github.com/BishopFox/sliver,5016fb8d7cdff38c79e22e8293e58300f8d3bd57,NVD-CWE-noinfo,,
